datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Seasonal,Weekday Name,Sales Price,Comp Price,Competitor2,Competitor3,Competitor4,Competitor5,MRP,Cost of Manufacturing,inflation rate,Demand Score,discount rate,Margin,Inventory levels,Govt regulations,Expiry days
3/29/2017,6.34,1.34,4,12.9,3,0,7,4.5,2017,3,Wednesday,13.05,11.83,12.63,12.18,12.46,12.38,15.89,6.31,2.4,3.74,7,52.73,55.14,18,37
3/30/2017,1.33,2.693,5,9.5,9,0,0,2,2017,3,Thursday,12.96,12.19,12.41,13.46,13.68,12.4,16.81,7.53,2.4,5.28,18,35.59,48.8,18,64
3/31/2017,4,2,3.5,22.2,2,0,2,6,2017,3,Friday,13.92,14.07,14.73,13.33,13.94,15.17,16.82,8.14,2.4,1.72,9,41.58,47.47,18,75
4/1/2017,2.33,2,2,34,2,0,1,3,2017,4,Saturday,12.59,13.61,12.93,11.36,12.7,12.71,16.14,7.27,2.2,0.78,16,37.51,43.47,18,41
4/2/2017,6.67,4.223,4,23,4,0,9,12.4,2017,4,Sunday,18.14,19.29,17.98,16.95,18.61,19.7,22.22,7.97,2.2,3.11,18,51.29,41.14,18,89
4/3/2017,6.33,1,5.6,25.6,8,0,20,3,2017,4,Monday,12.81,12.66,11.86,12.01,11.96,12.14,15.76,7.05,2.2,0.95,18,38.99,34.47,18,52
4/4/2017,0.33,1.033,2.2,8,2,0,5,5.5,2017,4,Tuesday,14.07,13.37,14.02,14.05,13.26,14.64,16.23,7.58,2.2,2.08,19,39.54,269,18,32
4/5/2017,5,0.231,0.2,13.6,9,2,6,1,2017,4,Wednesday,16,16.98,15.02,17.32,16.74,17.56,19.5,8.54,2.2,1.67,9,46.68,268.67,18,75
4/6/2017,5,0.66,3.1,10.9,4,1,0,1,2017,4,Thursday,15.96,14.39,17.48,14.99,15.65,17.54,18.74,9.27,2.2,5.45,16,37.14,263.67,18,46
4/7/2017,3.5,4,2,16,5,0,5,5,2017,4,Friday,15.68,15.91,15.78,15.56,16.62,16.02,18.57,7.55,2.2,0.01,9,51.9,258.67,18,68
4/8/2017,7.51,8.759,2.05,23,3,0,11,6,2017,4,Saturday,13.45,13.08,13.93,13.39,14.1,13.3,15.54,7.73,2.2,2.23,15,38.53,255.17,18,32
4/9/2017,4.99,5.34,8.25,22,3,0,0,1,2017,4,Sunday,16.56,14.92,15.3,15.6,17.32,15.8,21.1,8.59,2.2,7.38,5,50.36,247.66,18,30
4/10/2017,8.66,1.363,1.05,27.5,1,0,4,4,2017,4,Monday,13.85,14.62,13.7,14.04,14.4,13.32,16.09,8.15,2.2,0.49,19,33.96,242.67,18,46
4/11/2017,4,2.33,3,17,5,0,11,1,2017,4,Tuesday,17.23,17.89,17.15,17.66,16.17,16.37,19.85,9.42,2.2,1.25,17,40.12,234.01,18,56
4/12/2017,11.99,3.32,3.35,11,10,2,10,4,2017,4,Wednesday,13.49,14.51,14.65,14.8,12.19,13.03,17.28,7.12,2.2,4.03,18,41.49,230.01,18,42
4/13/2017,5,2.439,2,30.9,1,0,2,5,2017,4,Thursday,13.34,13.46,13.7,12.97,12.07,13.49,16.67,7.89,2.2,5.65,8,41.56,218.02,18,85
4/14/2017,7.34,4.98,5,13,3,0,16,4,2017,4,Friday,14.92,16.04,15.07,15.74,15.65,16.38,17.2,8.45,2.2,5.94,14,40.13,213.02,18,34
4/15/2017,11.67,1.472,4,27.25,1,0,15,5.2,2017,4,Saturday,18.81,18.37,19.67,18.58,18,17.95,22.42,9.78,2.2,4.88,19,41.65,205.68,18,33
4/16/2017,0,0,0,0,0,0,0,0,2017,4,Sunday,13.22,11.92,13.04,13.4,12.55,13.9,16.14,7.71,2.2,8,6,43.6,194.01,18,87
4/17/2017,4,3.99,1.9,18.4,1,0,5,1,2017,4,Monday,12.95,12.62,14.03,12.63,13.74,13.38,14.98,6.23,2.2,0.4,16,47.93,194.01,18,34
4/18/2017,7.33,4.67,6.3,15.4,8,1,2,2,2017,4,Tuesday,15.33,15.17,16.69,15.89,16.25,14.37,18.47,8.68,2.2,4.78,8,44.05,190.01,18,89
4/19/2017,1,3.406,5,14,2,0,0,1,2017,4,Wednesday,18.73,17.18,20.16,18.46,18.85,19.35,22.52,11.08,2.2,7.98,10,40.25,182.68,18,44
4/20/2017,4.66,2.33,5,9.4,10,0,7,2,2017,4,Thursday,16.42,16.35,14.94,16.79,15.94,17.23,19.52,7.36,2.2,0.87,16,51.49,181.68,18,47
4/21/2017,3.67,2.34,2.4,29,3,0,1.875,3,2017,4,Friday,12.95,13.57,13.14,13.69,13.47,14.09,16.52,5.55,2.2,4.12,12,55.73,177.02,18,57
4/22/2017,2.64,4.66,2.8,19,7,1,1,2,2017,4,Saturday,18.89,20.63,17.42,18.67,19.48,19.72,22.25,7.84,2.2,4.56,17,54.54,173.35,18,62
4/23/2017,9,5.416,3.6,25.5,7,0,1,5,2017,4,Sunday,18.39,17.23,20.09,18.75,17.8,16.89,22.04,9.9,2.2,3.95,17,41.04,170.71,18,41
4/24/2017,9.33,3.81,8,13.15,9,0,1,5,2017,4,Monday,13.76,14.67,14.09,13.39,12.85,13.48,15.92,7.52,2.2,2.58,11,44.18,161.71,18,34
4/25/2017,8,2.99,2.2,24,4,0,26,5,2017,4,Tuesday,18.63,18.15,20.35,17.32,18.72,19.49,22.66,9.59,2.2,9.44,8,49.13,152.38,18,53
4/26/2017,3,4,3.5,10.2,3,0,1,8.3,2017,4,Wednesday,15.52,16.55,15.38,15.4,14.06,16.7,19.89,6.23,2.2,2.2,17,56.03,144.38,18,60
4/27/2017,3.33,3.737,2.3,11,10,1,0,10,2017,4,Thursday,13.69,13.45,12.77,13.53,14.23,14.18,17.05,7.79,2.2,4.36,8,43.77,141.38,18,39
4/28/2017,3.33,3.67,5.1,15.4,2,0,7,7,2017,4,Friday,17.23,17.94,16.44,18.01,18.66,17.26,20.72,9.29,2.2,3.95,13,43.66,138.05,18,89
4/29/2017,5,9,2.3,15,3,1,1,8,2017,4,Saturday,16.45,16.85,16.66,15.68,16.96,17.74,19.33,7.74,2.2,4.59,12,51.39,134.72,18,34
4/30/2017,1,4.046,2.3,18,2,0,12,2,2017,4,Sunday,19.75,19.36,17.88,19.89,19.82,20.93,23.86,11.21,2.2,3.28,12,41.36,129.72,18,80
5/1/2017,0.34,1,1,1.2,0,0,0,1,2017,5,Monday,15.28,16.62,14.92,15.13,16.01,15.66,17.63,7.76,1.9,2.49,15,45.68,128.72,18,60
5/2/2017,2,6.033,1,23,5,0,6,5,2017,5,Tuesday,17.32,18,18.97,18.11,15.65,18.37,21.39,10.05,1.9,1.01,15,37.94,128.38,18,40
5/3/2017,1.33,3.34,6,18.2,6,0,20,2,2017,5,Wednesday,14.38,15.4,15.54,15.52,13.38,15.66,17.43,7.41,1.9,0.88,10,47.95,126.38,18,41
5/4/2017,5.67,5.66,1,11.6,4,0,2,4.1,2017,5,Thursday,17.3,16.16,17.68,18.29,18.48,16.16,21.05,7.07,1.9,2.5,9,59.17,125.05,18,82
5/5/2017,2.34,5.33,1.15,6.6,8,0,12,3,2017,5,Friday,11.51,11.92,10.66,10.96,12.04,11.8,14.89,6.12,1.9,5.91,12,45.07,119.38,18,76
5/6/2017,7.33,2.363,4.4,14,4,0,0,6,2017,5,Saturday,17,16.29,16.25,16.45,17.2,18.21,20.19,9.92,1.9,3.38,18,35.31,117.04,18,87
5/7/2017,6.33,3.67,4.5,18.25,3,0,4,4,2017,5,Sunday,17.03,16.6,15.49,17.28,16.05,18.04,21.25,7.98,1.9,9.01,12,51.59,109.71,18,51
5/8/2017,2.33,3.66,1,8,8,3,1,5.6,2017,5,Monday,10.61,9.69,11.43,10.87,11.51,10.25,12.6,5.08,1.9,1.5,17,47.56,103.38,18,37
5/9/2017,7.33,4,4.1,11,4,0,2,3,2017,5,Tuesday,13.17,13.57,14,13.04,12.23,14.41,15.41,6.76,1.9,1.72,16,44.45,101.05,18,59
5/10/2017,8.66,0.397,9,15,4,0,14,7,2017,5,Wednesday,15.19,16.08,16.24,15.41,16.18,16.59,18.87,9,1.9,8.37,19,33.5,93.72,18,83
5/11/2017,6,6.693,3,16,6,2,1,10,2017,5,Thursday,11.3,11.27,10.36,12.25,12.05,10.93,13.22,5.61,1.9,0.16,12,48.71,85.06,18,39
5/12/2017,4.99,4.703,6,16.4,4,9,0,6,2017,5,Friday,12.9,12.46,12.04,12.84,14.16,13.78,15.16,7.5,1.9,1.51,8,42.55,79.06,18,85
5/13/2017,5,2.363,6,12,4,0,1,7,2017,5,Saturday,13.99,15.35,15.12,15.01,12.76,14.4,17.95,8.21,1.9,0.37,8,42.01,74.07,18,63
5/14/2017,4.67,2.076,2.85,31.5,6,0,5,2.1,2017,5,Sunday,10.62,10.25,10.57,10.91,10,10.26,13.31,5.36,1.9,6.59,16,45.38,69.07,18,36
5/15/2017,5.34,4.703,2,17,0,3,3,7,2017,5,Monday,16.06,17.31,14.72,17.53,16.28,14.6,19.52,7.56,1.9,5.54,8,53.48,64.4,18,40
5/16/2017,2.33,5.66,1.5,16.2,2,0,6,7,2017,5,Tuesday,16.22,17.52,17.26,14.71,16.07,16.49,20.51,8.66,1.9,0.38,7,47.81,59.06,18,76
5/17/2017,6.34,4.84,0,9,5,0,0,2,2017,5,Wednesday,13.66,14.84,13.97,14.84,14.37,14.95,17.06,6,1.9,1.55,8,56.6,56.73,18,88
5/18/2017,3.33,5.01,4,28.2,4,0,0,3,2017,5,Thursday,15.97,15.86,15.28,16.04,14.59,16.27,19.57,7.45,1.9,4.5,17,48.9,50.39,18,41
5/19/2017,4.34,3.44,2.2,31.6,11,0,0,10,2017,5,Friday,15.01,15.66,14.85,14.29,14.31,14.38,19,8.1,1.9,0.59,15,42.28,47.06,18,76
5/20/2017,3.99,4.713,0.25,16.4,5,0,6,6,2017,5,Saturday,14.11,14.22,14.13,13.18,14.48,15.36,17.13,8.2,1.9,2.82,16,37.11,42.72,18,69
5/21/2017,6,3.043,1.25,32.2,5,0,12,4,2017,5,Sunday,13.85,14.23,13.94,13.38,12.64,12.74,17.99,7.97,1.9,5.68,6,44.35,38.73,18,68
5/22/2017,5.33,1.34,4.4,22.4,5,0,7,11,2017,5,Monday,14.27,14.88,15.11,13.7,12.87,13.14,16.6,6.46,1.9,2.77,6,56.22,32.73,18,60
5/23/2017,3,2.406,5,11,9,0,2,7,2017,5,Tuesday,15.78,16.89,14.34,15.49,17.04,14.29,18.96,8.8,1.9,0.1,10,43.67,260,18,54
5/24/2017,6.68,3.34,3,14.2,9,0,4,4.71,2017,5,Wednesday,15.59,15.56,17.04,15.53,15.94,16.03,18.4,6.96,1.9,2.7,10,54.91,257,18,57
5/25/2017,5.66,5.36,2,18.2,3,0,2,4.3,2017,5,Thursday,17.17,17.02,16.18,17.25,16.58,17.11,19.83,7.32,1.9,2.15,17,53.31,250.32,18,71
5/26/2017,2.34,3.67,5,29,4,0,8,2,2017,5,Friday,11.31,11.86,12.28,11.49,10.33,11.57,14.06,6.24,1.9,0.17,8,45.48,244.66,18,51
5/27/2017,7.33,3.221,2,23.4,5,0,0,10,2017,5,Saturday,12.87,13.08,12.77,12.52,12.95,12.12,16.09,6.63,1.9,4.15,13,46.17,242.32,18,85
5/28/2017,1.99,6.243,2.45,11.19,2,0,0,3,2017,5,Sunday,15.34,14.81,15.7,15.74,14.54,16.47,18.54,8.43,1.9,1.22,11,43.87,234.99,18,82
5/29/2017,3.34,4.023,1.6,28,4,2,4,5,2017,5,Monday,13.67,14.34,12.36,13.16,12.53,14.51,16.74,7.25,1.9,3.77,11,45.83,233,18,74
5/30/2017,8,3.396,4.3,25,3,0,5,5,2017,5,Tuesday,10.76,10.69,11.11,11.47,10.17,11.51,13.12,4.71,1.9,0.86,7,57.21,229.66,18,44
5/31/2017,4,2.429,7,12.2,6,4,1,5,2017,5,Wednesday,15.74,16.32,16.28,16.51,14.77,15.74,19.52,8.01,1.9,4.13,10,48.6,221.66,18,76
6/1/2017,1.34,3.67,2,21.4,10,0,2,2,2017,6,Thursday,10.93,10.28,11.37,10.03,10.3,10.09,13.65,4.7,1.6,2.36,18,52.33,217.66,18,50
6/2/2017,2.33,4,4,17.4,9,1,5,3,2017,6,Friday,8.59,7.9,8.83,8.75,8.28,9.36,10.43,4.57,1.6,0.39,13,44.41,216.32,18,50
6/3/2017,5,1.726,3,10,3,1,22,2,2017,6,Saturday,8.76,8.93,8.25,8.02,8.25,9.34,11.38,3.68,1.6,1.02,15,55.07,213.99,18,83
6/4/2017,7,1.747,2.25,23.4,3,1,5,4,2017,6,Sunday,8.94,9.03,9.52,9.15,9.09,8.39,10.86,4.49,1.6,6.32,7,50.91,208.99,18,90
6/5/2017,3.33,5.99,4.5,9.7,5,0,0,8,2017,6,Monday,9.97,10.94,10.48,10.84,9.43,9.12,12.29,5.8,1.6,5.82,15,37.78,201.99,18,83
6/6/2017,1,3,0,18,3,0,6,7.5,2017,6,Tuesday,7.15,6.96,6.44,6.62,6.68,6.63,8.23,4.26,1.6,0.48,8,41.13,198.66,18,71
6/7/2017,5.33,4.693,4,21,13,0,20,7,2017,6,Wednesday,9.12,9.71,9.74,8.79,9.15,8.53,11.66,4.09,1.6,0.9,18,50.28,197.66,18,73
6/8/2017,5,1.823,3.15,21,4,0,2,4.2,2017,6,Thursday,7.77,7.47,8.36,8.21,7.31,7.76,9.33,4.13,1.6,6.14,8,47.48,192.33,18,61
6/9/2017,1.33,4.09,3.1,10,2,0,0,6,2017,6,Friday,10.66,10.14,10.94,11.42,9.74,10.25,12.98,4.84,1.6,4.68,18,49.66,187.33,18,39
6/10/2017,9,7.01,4,15,2,0,7,3,2017,6,Saturday,6.98,6.87,6.82,6.61,6.54,7.23,8.05,3.69,1.6,1.43,19,40.67,186,18,79
6/11/2017,5.5,3.99,8.5,28.25,8,0,2,3,2017,6,Sunday,7.12,7.58,7.67,7.02,6.49,6.71,8.75,3.63,1.6,10.64,12,47.33,177,18,43
6/12/2017,4.34,3.34,1,13.6,3,0,13,12,2017,6,Monday,6.96,7.35,6.94,7.41,6.54,7.46,8.17,4.05,1.6,1.99,16,37.02,171.5,18,70
6/13/2017,2.99,3.023,3,8,9,0,0,9.1,2017,6,Tuesday,8.36,8.18,8.86,7.53,7.86,8.93,10.04,3.64,1.6,1.66,7,57.44,167.16,18,86
6/14/2017,1.33,1.33,1,9,6,3,5,3,2017,6,Wednesday,9.08,9.43,9.44,9.98,9.23,9.3,10.87,3.82,1.6,0.54,14,55.53,164.17,18,55
6/15/2017,3,4.33,3.15,15,10,0,5,6.5,2017,6,Thursday,9.42,9,9.98,10.27,10.2,10.07,11.19,4.36,1.6,0.89,14,51.07,162.84,18,78
6/16/2017,4,2.01,0,12.25,6,0,0,5.44,2017,6,Friday,10.44,10,10.71,9.81,10.48,10.28,13.2,4.65,1.6,1.02,8,55.99,159.84,18,46
6/17/2017,2,8.726,5,12,4,0,5,5,2017,6,Saturday,9.34,8.97,9.86,9.57,9.7,9.01,11.39,5.24,1.6,3.69,8,44.56,155.84,18,87
6/18/2017,4,7.34,1.1,26.6,2,0,12,3.33,2017,6,Sunday,7.74,8.07,8.11,7,7.11,7.41,8.97,3.32,1.6,2.89,12,55.69,153.84,18,36
6/19/2017,1.33,1.98,1,18,1,1,8,3,2017,6,Monday,10.47,10.82,11.43,11.18,11.25,11.18,13.51,5.26,1.6,4.94,16,45.63,149.84,18,82
6/20/2017,9.33,1,5.1,12,5,0,5,8.63,2017,6,Tuesday,6.93,6.72,6.31,7.3,6.3,7.04,8.42,3.78,1.6,1.74,10,44.9,148.51,18,78
6/21/2017,4,1.33,2,21,4,0,2,5.4,2017,6,Wednesday,10.4,10.25,10.39,11.41,9.36,9.51,12.18,5.91,1.6,2.85,13,40.62,139.18,18,55
6/22/2017,1,3.34,0,7,4,0,8,11,2017,6,Thursday,6.93,7.17,6.93,6.34,7.58,6.75,8.25,2.97,1.6,5.78,10,56.71,135.18,18,48
6/23/2017,1,1.34,2,16,5,0,0,1.2,2017,6,Friday,7.52,7.63,6.82,8.23,7.57,8.05,9.75,3.24,1.6,0.18,9,56.96,134.18,18,55
6/24/2017,5,3.65,6,32,8,1,0,1,2017,6,Saturday,7.23,7.05,6.54,7.67,7.68,7.12,9.37,4.03,1.6,1.53,15,40.39,133.18,18,83
6/25/2017,6.5,2.34,6,22,4,0,0,4.6,2017,6,Sunday,6.76,6.7,7.14,6.67,6.68,6.32,8.43,3.86,1.6,5.97,15,38.93,128.18,18,66
6/26/2017,7.68,3.033,6.25,10,11,0,0,3,2017,6,Monday,7.53,7.43,6.96,7.81,8.11,7.67,9.47,4.02,1.6,4.35,5,48.91,121.68,18,84
6/27/2017,4,3.32,6,13.5,9,0,3,6,2017,6,Tuesday,9.23,9.27,9.45,9.18,9.45,9.58,11,3.85,1.6,1.46,13,56.41,114,18,75
6/28/2017,4,4.033,4.5,18,7,0,5,3,2017,6,Wednesday,7.29,6.83,7.28,7.75,7.7,7.64,8.97,3.11,1.6,4.07,7,58.3,110,18,53
6/29/2017,4,3.67,6,17,1,0,21,5,2017,6,Thursday,8.07,7.85,7.95,7.99,7.51,7.87,9.33,3.56,1.6,3.57,14,53.37,106,18,58
6/30/2017,6.67,2.132,2,18,2,0,0,6,2017,6,Friday,9.53,8.82,9.4,9.86,9.04,9.92,12.3,5.58,1.6,5.61,10,40.86,102,18,56
7/1/2017,3.33,2.33,1,10,5,0,10,4,2017,7,Saturday,9.09,9,8.96,9.43,9.37,8.41,11.65,4.28,1.7,7.78,15,49.64,95.33,18,87
7/2/2017,5,3.68,2,9,6,0,0,4,2017,7,Sunday,8.74,9.05,9.53,9.2,8.9,9.15,10.23,3.71,1.7,1.91,12,56.15,92,18,50
7/3/2017,3.67,0,1.5,8,11,0,11,0,2017,7,Monday,10.22,10.16,10.24,10.58,9.99,9.85,11.88,4.22,1.7,4.69,7,59.64,87,18,52
7/4/2017,10.67,2.34,5,18,7,0,0,6,2017,7,Tuesday,8.79,8.98,8.5,8.44,8.35,8.76,10.21,4.12,1.7,3.19,15,49.87,83.33,18,41
7/5/2017,4.5,1.66,2,16,20,0,22,6,2017,7,Wednesday,10.82,10.84,10.32,10.48,10.23,11.83,13.6,4.63,1.7,12.47,6,58.62,72.66,18,70
7/6/2017,4.33,7,4,20.6,3,1,1,1,2017,7,Thursday,8.09,8.78,7.47,7.55,7.96,7.37,9.49,4.72,1.7,1.56,17,36.1,68.16,18,74
7/7/2017,5,2,4.1,17,6,0,1,0,2017,7,Friday,8.42,9.08,8.19,8.65,9.13,8.08,10.56,4.52,1.7,4.55,13,43.91,63.83,18,64
7/8/2017,4.99,4.089,5,16,12,0,1,3,2017,7,Saturday,9.56,10.03,9.4,9.48,10.09,9.18,11.94,5.46,1.7,4.92,17,37.44,58.83,18,78
7/9/2017,2.33,7.16,0.5,15,4,0,1,4,2017,7,Sunday,9.36,8.77,9.05,9.35,10.24,8.96,11.88,4.87,1.7,0.06,19,41.61,53.84,18,48
7/10/2017,2,4.353,4,12,5,2,7,3,2017,7,Monday,10.41,10.8,11.16,11.29,9.81,10.02,12.93,4.26,1.7,0.35,13,57.24,51.51,18,87
7/11/2017,3.34,0.68,0,18,2,0,7,2,2017,7,Tuesday,7.37,7.38,7.14,6.93,8,7.29,8.79,3.65,1.7,2.52,11,49.41,49.51,18,69
7/12/2017,2,5.34,0,15.4,12,0,3,0,2017,7,Wednesday,7.53,6.85,8.11,7.09,7.84,8.21,9.06,3.8,1.7,2.08,12,47.87,46.17,18,65
7/13/2017,3.33,3.34,2.15,9.6,5,3,3,2,2017,7,Thursday,9.77,9.25,9.06,9.65,9.39,9.4,12.22,4.13,1.7,1.49,9,57.77,44.17,18,51
7/14/2017,2.33,3.759,2,16,8,0,5,3,2017,7,Friday,7.48,8.22,7.96,7.31,7.49,7.5,9.08,3.76,1.7,5.18,9,49.78,40.84,18,79
7/15/2017,3.33,9.34,3,21,3,0,0,2,2017,7,Saturday,7.37,7.91,7.93,7.85,6.99,6.9,8.55,3.56,1.7,2.9,8,52.27,38.51,18,86
7/16/2017,11.34,9.34,3,19,6,0,0,1,2017,7,Sunday,8.43,8.89,8.56,8.7,8.19,8.26,10.65,4.14,1.7,5.08,11,49.84,35.18,18,33
7/17/2017,9,4.747,3,16.4,6,2,4,3,2017,7,Monday,7.7,8.05,8.29,8.06,7.46,7.55,9.66,3.62,1.7,10.65,6,54.53,246,18,63
7/18/2017,9.67,5.67,1.5,14,8,0,20,4,2017,7,Tuesday,8.67,8.48,8.54,8.96,8.92,9.18,10.45,4.3,1.7,2.06,18,45.02,237,18,47
7/19/2017,6.33,3.66,4,20.6,6,3,1,6,2017,7,Wednesday,8.05,7.52,8,8.48,7.92,8.2,10.43,4.19,1.7,9.84,9,48,227.33,18,55
7/20/2017,5,4,3,18,11,2,2,2,2017,7,Thursday,9.72,10.21,9.2,9.7,8.9,10.22,12.38,5.19,1.7,8.01,11,45.46,221,18,90
7/21/2017,2.33,1,3,14,5,0,0,3,2017,7,Friday,8.71,8.98,9.2,9.02,8.23,8.25,11.11,5.04,1.7,5.63,8,42.82,216,18,53
7/22/2017,3,5.69,5,22,3,1,0,2,2017,7,Saturday,11.34,10.49,11.39,10.83,11.92,11.33,14.17,6.08,1.7,2.34,12,44.61,213.67,18,87
7/23/2017,6.5,2.429,2,12,4,0,4,5,2017,7,Sunday,11.06,10.11,12.08,11.04,10.72,10.15,13.02,4.45,1.7,2.4,6,61.09,210.67,18,54
7/24/2017,3.84,1,2.1,15,6,0,0,3,2017,7,Monday,7.23,6.99,6.98,7.45,7.46,7.48,9.34,3.86,1.7,6.01,10,46.07,204.17,18,90
7/25/2017,6.34,2.35,2,14,5,0,6,0.1,2017,7,Tuesday,11.17,10.43,10.14,11.72,10.9,11.32,14.27,4.63,1.7,4.29,16,55.14,200.33,18,86
7/26/2017,3.33,6.779,3,15,11,1,1,1,2017,7,Wednesday,7.39,6.84,7.98,6.98,7.59,7.77,9.21,3.62,1.7,0.71,19,45.02,193.99,18,51
7/27/2017,5,0.67,0,12.4,8,0,0,1,2017,7,Thursday,7.49,6.85,7.4,8.13,7.02,7.43,8.99,4.45,1.7,2.1,17,34.93,190.66,18,49
7/28/2017,4,5,1.1,17.2,10,0,0,3,2017,7,Friday,9.69,9.91,9.86,10.65,9.16,9,11.65,4.3,1.7,4,14,53.09,185.66,18,43
7/29/2017,3,3.33,2,14.15,1,0,0,4,2017,7,Saturday,8.63,8.73,9.18,8.5,9.14,8.09,10.78,4.92,1.7,3.53,6,44.86,181.66,18,47
7/30/2017,4.125,2.66,2,13,11,0,0,1,2017,7,Sunday,8.31,8.54,7.62,8.49,7.67,8.07,10.32,3.91,1.7,4.96,17,48.46,178.66,18,66
7/31/2017,7.34,0.81,2.25,21,9,0,5,2,2017,7,Monday,10.3,10.3,11.15,10.57,11.04,9.78,12.04,5.94,1.7,0.94,8,43.01,174.535,18,31
8/1/2017,7.33,3.33,2,15.6,3,0,1,1,2017,8,Tuesday,14.1,13.5,14.25,13.27,14.69,14.79,16.64,6.27,1.9,7.39,12,54.06,167.195,18,62
8/2/2017,6,2.66,1,25,2,0,1,4,2017,8,Wednesday,17.93,16.42,16.29,17.76,16.6,17.93,22.2,8.29,1.9,6.87,11,52.77,159.865,18,53
8/3/2017,6.33,0.66,4,10,8,0,1,3,2017,8,Thursday,18.53,19.12,16.84,17.52,17.37,19.42,22.94,9.35,1.9,2.82,15,46.03,153.865,18,49
8/4/2017,8,4,1,15,11,2,5,2,2017,8,Friday,16.19,17.4,16.28,17.03,17.26,15.15,20.56,8.03,1.9,4.73,7,51.52,147.535,18,45
8/5/2017,4.66,2.472,2,13.312,2,0,0,2,2017,8,Saturday,13.8,13.21,15.04,14.12,14.99,12.86,16.43,6.88,1.9,7.02,13,47.9,139.535,18,68
8/6/2017,2,3.429,1,13,6,0,0,3,2017,8,Sunday,11.86,11.8,10.84,11.51,12.5,11.12,14.18,4.85,1.9,1.63,13,57.27,134.875,18,85
8/7/2017,1,5.34,3.1,16,9,2,0,0,2017,8,Monday,12.71,12.84,13.23,13,12.12,12.77,14.82,6.97,1.9,3.39,19,38.45,132.875,18,74
8/8/2017,6,1.703,2.1,11.188,8,0,0,4.2,2017,8,Tuesday,18.15,17.78,18.82,19.14,18.81,17.75,23.34,10.16,1.9,2.75,8,44.69,131.875,18,66
8/9/2017,2.33,5.1,3.15,13,15,0,2,2.2,2017,8,Wednesday,15.84,16.76,15.44,16.36,16.79,15.42,19.23,8.05,1.9,6.36,12,47.5,125.875,18,87
8/10/2017,0,3.99,4,9,19,0,3,1.1,2017,8,Thursday,16.6,17.23,15.41,18.11,17.16,15.98,19.44,6.64,1.9,1.74,18,55.65,123.545,18,90
8/11/2017,4.33,1.65,5.1,8,6,3,0,0,2017,8,Friday,11.44,11.26,11.84,11.23,11.26,10.42,13.69,6.26,1.9,0.48,19,38.59,123.545,18,89
8/12/2017,2.69,4.939,2.5,22.6,4,0,6,2,2017,8,Saturday,15.27,15.6,14.37,14.54,16.29,13.97,17.98,8.91,1.9,5.36,13,39.03,119.215,18,43
8/13/2017,3.66,3.65,2.05,24,5,0,1,1,2017,8,Sunday,15.65,15.56,17.06,14.96,16.21,15.87,19.69,7.33,1.9,1.92,12,51.61,116.525,18,56
8/14/2017,11.34,2.067,4,13,4,0,0,2,2017,8,Monday,14.74,15.12,14.28,15.47,13.49,13.55,19.13,8.12,1.9,1.54,11,43.73,112.865,18,52
8/15/2017,2.33,6.703,2.15,35,11,0,2,3,2017,8,Tuesday,12.17,13.01,12.08,11.1,11.69,11.84,14.77,7.17,1.9,6.94,9,41.14,101.525,18,47
8/16/2017,5.33,3.67,1,10.45,13,0,4,2,2017,8,Wednesday,14.75,14.37,14.17,15.6,14.63,15.39,17.76,6.59,1.9,1.51,14,52.77,99.195,18,70
8/17/2017,5.16,1.33,5,12,8,0,1,1.5,2017,8,Thursday,13.99,14.99,15.34,12.65,14.73,13.46,18.06,7.82,1.9,1.66,10,43.54,93.865,18,48
8/18/2017,2.33,3.99,3,15,4,0,0,3,2017,8,Friday,17.87,18.03,17.22,18.44,19.19,19.26,22.05,9.21,1.9,3.04,17,43.55,88.705,18,53
8/19/2017,5,4.713,3,16,10,0,11,2,2017,8,Saturday,13.47,12.85,12.67,13.06,14.79,13.16,16.61,6.68,1.9,1.43,7,51.52,86.375,18,84
8/20/2017,4.33,2.056,6,14.4,6,0,2,1,2017,8,Sunday,11.36,12.5,10.72,10.53,11.97,11.97,14.48,5.56,1.9,1.88,17,46.39,81.375,18,58
8/21/2017,9.33,3.34,2.4,19,4,0,0,0,2017,8,Monday,13.71,12.42,13.85,14.94,14.45,15.06,17.67,6.53,1.9,4.21,6,53.94,77.045,18,50
8/22/2017,6,1.34,3.15,22.2,3,0,0,2,2017,8,Tuesday,16.33,17.96,17.4,17.67,17.12,15.28,19.57,7.61,1.9,3.08,13,51.3,67.715,18,84
8/23/2017,3.33,2.33,2,42,8,0,9,3,2017,8,Wednesday,13.63,14.58,14.12,12.49,12.64,12.83,16.41,5.56,1.9,3.75,5,60.96,61.715,18,63
8/24/2017,8,9.053,2,27,13,0,1,3,2017,8,Thursday,15.12,16.52,13.92,14.72,15.58,14.12,19.26,6.34,1.9,3.43,15,55.15,58.385,18,82
8/25/2017,6,3.01,1,20.25,17,0,0,1,2017,8,Friday,15.01,16.46,14.76,16.12,16.02,14.39,17.9,8.72,1.9,7.04,15,37.87,50.385,18,84
8/26/2017,4.99,3.516,1,19,10,0,6,2,2017,8,Saturday,17.03,15.63,17.14,17.9,16.99,15.54,22.01,8.57,1.9,2.54,8,50.27,44.385,18,43
